artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,valid_match,sp_async_delta,sp_async_cor_onset,sp_async_cor_vel,sp_duration_percentage,sp_key_overlap_ratio,sp_kor_repeated,sp_kor_staccato,sp_kor_legato,st_tempo_std,sp_dynamics_agreement,sp_dynamics_consistency_std,sp_phrasing_rubato_w,sp_phrasing_rubato_q,sp_async_parts,sp_tempo_std
Vladimir Ashkenazy,6.0,"Piano Sonata No.14 in C minor, K.457: 2. Adagio",424.0,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05430.mid",https://www.youtube.com/watch?v=t4TPC-lENp8,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05430_match.csv",0.05109243681318597,0.5045285421882343,0.5673936121545249,1.3606817628243657,-0.03430755921207013,-0.5538894445478311,-0.0995509632608576,,,,,0.2371157439474042,4.81351352521997,0.0,23.497285364545505
Walter Gieseking,8.0,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio",455.0,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05431.mid",https://www.youtube.com/watch?v=CVJfbdl2hCc,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05431_match.csv",0.05129410335195518,0.47845801916244196,0.5266184114041901,1.126611301324618,-0.051765045408747906,-0.45139774893236645,-0.1232509253746316,,,,,0.4599652308823959,8.78514696296646,0.0,14.884154160131642
Daniel Barenboim,9.0,"Piano Sonata No. 14 in C minor, K.457: 2. Adagio",494.52,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05432.mid",https://www.youtube.com/watch?v=Sl0jzfuHgPU,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05432_match.csv",0.06857030140845097,0.7495657540903755,0.7222731190650575,1.1487139503020751,-0.019908960814119796,-0.5014291230788199,-0.0926551743658539,,,,,0.44430408791362697,5.126038846191766,0.0,24.31092955337609
Daniel Barenboim,9.0,"Mozart: Piano Sonata No. 14 in C Minor, K. 457: II. Adagio",470.866,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05433.mid",https://www.youtube.com/watch?v=o3yiRZu7prk,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05433_match.csv",0.066508058659218,0.7600380753193857,0.7955860650960832,1.236217273934173,-0.0033751786933244625,-0.4829204897273404,-0.08368290178368219,,,,,0.33474068444230826,5.932589310457347,0.0,19.761757322631823
Claudio Arrau,11.0,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio (Live)",558.493,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05434.mid",https://www.youtube.com/watch?v=KHXAkCgjACo,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05434_match.csv",0.07747574651810411,0.6852871225291819,0.682820102723487,1.4112153867032569,0.03849246404363678,-0.43833489237232015,-0.031940783898003734,,,,,0.7598576923903394,-52.4516309526455,0.0,32.80590247466277
Claudio Arrau,11.0,"Piano Sonata No.14 in C minor, K.457: 2. Adagio",520.626,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05435.mid",https://www.youtube.com/watch?v=HNPh24oXDYM,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05435_match.csv",0.08017419945355318,0.7271175218509444,0.7500290442170059,1.2778769634546785,0.0043228746132902085,-0.48536691331977017,-0.07124379659115906,,,,,0.27605218181374586,4.729088213181749,0.0,19.200538948415616
Alicia de Larrocha,18.0,"Piano Sonata in C Minor, K. 457: II. Adagio",479.0,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05436.mid",https://www.youtube.com/watch?v=zlWXvxqYXYQ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05436_match.csv",0.044263690410958505,0.5777540331324689,0.5950340982567751,1.1899122536986921,-0.05624220046547713,-0.5350447794901151,-0.13129232718359057,,,,,0.351434026416146,5.614086856492048,0.0,18.305943991912425
Alicia de Larrocha,18.0,"Piano Sonata No.14 in C minor, K.457: 2. Adagio",418.733,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05437.mid",https://www.youtube.com/watch?v=9ZQBPVT3yaQ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05437_match.csv",0.053732133144476515,0.5093658020417582,0.5796704172866554,1.3424511397220116,-0.06101867023709559,-0.5174960818706258,-0.13956426661330157,,,,,0.38381582222224175,7.415091317046388,0.0,21.20374843778836
Alfred Brendel,19.0,"Piano Sonata No. 14 in C minor, K.457: 2. Adagio",498.28,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05438.mid",https://www.youtube.com/watch?v=kvboGXuPkj4,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05438_match.csv",0.04848914325068736,0.6859093526992891,0.6922937967662218,1.5829987655087223,0.10602569202526108,-0.37651699418301604,0.026226441896443773,,,,,0.19197967092881787,3.015372160407142,0.0,32.6864209598002
Alfred Brendel,19.0,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio",555.68,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05439.mid",https://www.youtube.com/watch?v=07bUWuaaqvU,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05439_match.csv",0.056536334254144546,0.5544464392226024,0.5951894248109216,1.3166912590964257,0.0623446273567177,-0.4295463329031035,-0.018149771762436956,,,,,0.19936947251393813,2.8954455111024013,0.0,13.854121488116528
Alfred Brendel,19.0,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio - 2000 Recording",553.656,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05440.mid",https://www.youtube.com/watch?v=BOk-RCKFzys,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05440_match.csv",0.058711435028249666,0.6970827012616359,0.6824450904802678,1.5751647218230538,0.09784227805947927,-0.33342635236285206,0.010116536639307911,,,,,0.2577781504613665,2.8347214555969904,0.0,37.09919215895642
Robert Casadesus,21.0,Piano Sonata No. 14 in C Minor K. 457: II. Adagio,427.306,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05441.mid",https://www.youtube.com/watch?v=4MecuAbE0zs,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05441_match.csv",0.048079673130195205,0.6356969703020301,0.5902268220781517,1.4250958210717308,0.013665735310926705,-0.46946891156617965,-0.060955908983936186,,,,,0.3946754306361283,6.646810442253805,0.0,31.83137356769345
Friedrich Gulda,24.0,"Piano Sonata No. 14 in C minor, K.457: 2. Adagio",468.506,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05442.mid",https://www.youtube.com/watch?v=d5Cb9GoJsKo,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05442_match.csv",0.05155591899441282,0.8065155114893975,0.7464392285780953,1.4286799136352104,0.03749373927821578,-0.43310516853187675,-0.041914455618298554,,,,,0.24163210301086355,8.31292191511063,0.0,33.22227781315799
Friedrich Gulda,24.0,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio (Live)",395.253,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05443.mid",https://www.youtube.com/watch?v=6CYfFDIICcg,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05443_match.csv",0.04504172804532834,0.7552813080069798,0.7586563336192277,1.3955007236483512,-0.004727769237587752,-0.5043103095241748,-0.07126347166091561,,,,,0.7054745342898671,-16.868939966931283,0.0,32.17912926702638
Mitsuko Uchida,26.0,"Piano Sonata No.14 in C minor, K.457: 2. Adagio",490.49300000000005,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05444.mid",https://www.youtube.com/watch?v=1Z4oSNmW2jg,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05444_match.csv",0.0594138232044202,0.5795655835833413,0.5562842778311483,1.4223333266011164,-0.007474007324341113,-0.43994869477301424,-0.08411282620866463,,,,,0.2537980196365566,4.060741293845861,0.0,19.85907181316493
Mikhail Pletnev,30.0,"Piano Sonata No.14 in C minor, K.457: 2. Adagio",463.0,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05445.mid",https://www.youtube.com/watch?v=DYZhyPhhKPI,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05445_match.csv",0.0697109736842103,0.22423983774215997,0.22705515083315025,1.4333885392549792,-0.013371630125809754,-0.5147933157503833,-0.08744617903763288,,,,,0.2812461167080254,3.267726349613978,0.0,36.264130190075385
Zoltán Kocsis,33.0,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio",443.893,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05446.mid",https://www.youtube.com/watch?v=LQI5-I2oyac,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05446_match.csv",0.039622033057850864,0.6765548817124843,0.6651492721111906,1.3081783060325258,0.04363760153849833,-0.49169441774218,-0.03162604366360171,,,,,0.4218037530121477,3.6759872101610482,0.0,23.89885735806018
Zoltán Kocsis,33.0,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio",446.133,Wolfgang Amadeus Mozart,1133,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/Sonata_No._14_2nd_Movement_K._457.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05447.mid",https://www.youtube.com/watch?v=GN60AxVLK0E,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/II._Adagio/05447_match.csv",0.03784295592286619,0.6799683894812408,0.6630595923651647,1.3176487103069008,0.06185242755250347,-0.4735098065661288,-0.013755671616625328,,,,,0.48423592480372496,2.7597962130195786,0.0,22.027981967611634
András Schiff,4.0,"Piano Sonata No. 1 in C, K.279: 3. Allegro",190.0,Wolfgang Amadeus Mozart,1137,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05481.mid",https://www.youtube.com/watch?v=kItgPiR-_Q8,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05481_match.csv",0.010538412987013367,0.45041806024725184,0.433725347919872,0.6738898579407469,-0.368008600216248,-0.7112286552852448,-0.41060636041153054,,,-0.5,13.14942505923463,0.577260549821105,-2.3845109645777485,0.0,29.97199004109912
Walter Gieseking,8.0,"Piano Sonata No. 1 in C Major, K. 279: III. Allegro",180.666,Wolfgang Amadeus Mozart,1137,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05482.mid",https://www.youtube.com/watch?v=rH1bjwhKSz0,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05482_match.csv",0.011632718390804908,0.3022686711694776,0.31949355318989253,0.6385168985592233,-0.36955834086934375,-0.7508873978762713,-0.4303965282351308,,,-0.5,11.532501504883271,0.6491044706952431,-17.618127259418497,0.0,40.13740308323048
Daniel Barenboim,9.0,"Mozart: Piano Sonata No. 1 in C Major, K. 279: I. Allegro",264.773,Wolfgang Amadeus Mozart,1139,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05483.mid",https://www.youtube.com/watch?v=Da1dfyfx98A,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05483_match.csv",0.029714821002386056,0.2249770312259063,0.30309573310721133,0.7497173151517879,-0.33479912393973255,-0.6083289715660397,-0.3602911974263649,,,,,0.4257516885445285,3.0564065901822954,0.0,43.864484085271215
Daniel Barenboim,9.0,"Mozart: Piano Sonata No. 1 in C Major, K. 279: III. Allegro",196.24,Wolfgang Amadeus Mozart,1137,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05484.mid",https://www.youtube.com/watch?v=vzpJ9ixa4oI,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05484_match.csv",0.014075889743589544,0.2994715180475988,0.42011061724528115,0.6607684635852193,-0.35479910784904234,-0.7513242074241063,-0.3955007520938252,,,-1.0,12.209176838603819,0.6883671129592848,-2.9396377677911856,0.0,37.846979607169104
Glenn Gould,15.0,"Piano Sonata No. 1 in C Major, K. 279: I. Allegro - Remastered",258.426,Wolfgang Amadeus Mozart,1139,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05485.mid",https://www.youtube.com/watch?v=OGKRVsO35Wg,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05485_match.csv",0.040514474040631854,-0.04400656629256748,0.04313430243070927,0.7696049451518175,-0.41512632557435863,-0.587140068200256,-0.4184691322276163,,,,,0.4955934721314807,-3.0992948680301526,0.0,55.234975664953694
Glenn Gould,15.0,"Piano Sonata No. 1 in C Major, K. 279: I. Allegro",259.653,Wolfgang Amadeus Mozart,1139,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05486.mid",https://www.youtube.com/watch?v=dd_Bq8o4B_0,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05486_match.csv",0.04070865148063873,-0.04212153872246605,0.080469947355932,0.7576973858601079,-0.4249503797673124,-0.5740202553329421,-0.42848323280626416,,,,,0.4924825144789831,-4.18720273326264,0.0,53.9512425579784
Alicia de Larrocha,18.0,"Piano Sonata in C Major, K. 279: III. Allegro",202.226,Wolfgang Amadeus Mozart,1137,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05487.mid",https://www.youtube.com/watch?v=K5V3R-i4uYo,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05487_match.csv",0.01012693094629088,0.30879110470448,0.2678852045966896,0.6309132366408801,-0.3640521223416263,-0.7541398758764262,-0.40805314377887314,,,0.0,12.868312702951494,0.8016796867787619,-3211.005006854974,0.0,22.6491113944344
Mitsuko Uchida,26.0,"Piano Sonata No.1 in C, K.279: 3. Allegro",193.44,Wolfgang Amadeus Mozart,1137,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05489.mid",https://www.youtube.com/watch?v=Pb1JP1hg5G8,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05489_match.csv",0.009990307304785865,0.32724457752761643,0.3625323972910047,0.7119869286695962,-0.291930286402751,-0.7258560328426126,-0.3346993563118095,,,0.0,11.3075703727882,0.772369306274135,-1.1939390778095493,0.0,28.944482215695412
Zoltán Kocsis,33.0,"Piano Sonata No. 1 in C Major, K. 279: III. Allegro",171.106,Wolfgang Amadeus Mozart,1137,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05490.mid",https://www.youtube.com/watch?v=EV_-IWasR6A,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/05490_match.csv",0.007967050505050335,0.4059254531136174,0.45188552047309705,0.7455945323380009,-0.22385353118456514,-0.638991488519804,-0.27821703034522294,,,-0.3333333333333333,11.097728435881633,0.8309561275337555,-3832.9639971055544,0.0,26.36365307188535
András Schiff,4.0,"Piano Sonata No. 1 in C, K.279: 2. Andante",333.6,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05491.mid",https://www.youtube.com/watch?v=BwcbJvGsuuc,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05491_match.csv",0.03578462686567096,0.22897706592806844,0.25216961228645923,1.1819155203804372,-0.019536486176421137,-0.4664375146335152,-0.1283931695588999,,,,,2.7598064795247867e-16,0.24328699981035726,0.0,68.97737996767489
Walter Gieseking,8.0,"Piano Sonata No. 1 in C Major, K. 279: II. Andante",267.026,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05492.mid",https://www.youtube.com/watch?v=UXoDVF5Ttzo,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05492_match.csv",0.042699581395349163,0.283320589311193,0.35829691280906834,1.1857407856209736,-0.0015631698467240853,-0.4267373873443979,-0.07904659344865415,,,,,0.10236090685046928,-1.0267180144675818,0.0,54.17431170576424
Daniel Barenboim,9.0,"Mozart: Piano Sonata No. 1 in C Major, K. 279: II. Andante",387.226,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05493.mid",https://www.youtube.com/watch?v=QY-MS-JLDpg,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05493_match.csv",0.05166917557251973,0.6145942130810995,0.5937256483434924,1.2727830313322581,-0.0026588351153395396,-0.42219866502180187,-0.06946513569986588,,,,,0.004191599764968365,0.06950990332559241,0.0,62.10431010458364
Glenn Gould,15.0,"Piano Sonata No. 1 in C Major, K. 279: II. Andante - Remastered",329.506,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05494.mid",https://www.youtube.com/watch?v=MFNmm0Hbfvk,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05494_match.csv",0.05205951958224412,0.4701509747858058,0.4571264700052337,1.4149525942382921,0.028168792500099155,-0.3846865533161327,-0.08390408986635708,,,,,0.35774648466232495,-3.543650247561457,0.0,79.85042790662544
Glenn Gould,15.0,"Piano Sonata No. 1 in C Major, K. 279: II. Andante",331.506,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05495.mid",https://www.youtube.com/watch?v=kKV58Vu06DA,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05495_match.csv",0.05415780314960521,0.45565757035402304,0.5075382408716866,1.301787288542783,0.03260055268988958,-0.4087522138127125,-0.06659806590859157,,,,,0.3404140671194177,-3.5795925366883097,0.0,86.71572683588747
Alicia de Larrocha,18.0,"Piano Sonata in C Major, K. 279: II. Andante",385.0,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05496.mid",https://www.youtube.com/watch?v=pysd0MkPJYg,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05496_match.csv",0.054016438461537475,0.6224013551276484,0.5807088419840009,1.1506467158232283,-0.05016020182570854,-0.47279501529530576,-0.10831140802876996,,,,,6.503877763603524e-20,0.18046393101422714,0.0,60.9251159580323
Mitsuko Uchida,26.0,"Piano Sonata No.1 in C, K.279: 2. Andante",342.76,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05497.mid",https://www.youtube.com/watch?v=aazIStBTfb4,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05497_match.csv",0.04884977749360719,0.5336207265481577,0.4669958424034687,1.210338557048578,-0.03568859134646714,-0.3930846120632259,-0.12008241271789001,,,,,6.779442823538842e-17,0.22765622099971586,0.0,71.28064796309444
Zoltán Kocsis,33.0,"Piano Sonata No. 1 in C Major, K. 279: II. Andante",435.653,Wolfgang Amadeus Mozart,1138,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05498.mid",https://www.youtube.com/watch?v=hOnyWQEg6_k,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05498_match.csv",0.04163319280205778,0.6212964877884187,0.5725297492372375,1.2498936422092912,0.06674767532694961,-0.4359724052387751,-0.03833387147699268,,,,,1.242492094817801e-17,0.20183818527685593,0.0,71.99922392004677
András Schiff,4.0,"Piano Sonata No. 1 in C, K.279: 1. Allegro",316.106,Wolfgang Amadeus Mozart,1139,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl","Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05499.mid",https://www.youtube.com/watch?v=jUVmpWrRif4,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05499_match.csv",0.026498845036319062,0.011914117327296006,0.08721345769845527,0.774560317192248,-0.3512166529920723,-0.6741472442192282,-0.3799115364158919,,,,,0.640156816403194,17.038449433427306,0.0,46.858016068466725
