artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,valid_match,sp_async_delta,sp_async_cor_onset,sp_async_cor_vel,sp_async_voice_std,sp_duration_percentage,sp_key_overlap_ratio,sp_kor_repeated,sp_kor_staccato,sp_kor_legato,sp_tempo_std,sp_dynamics_agreement,sp_dynamics_consistency_std,sp_phrasing_rubato_w,sp_phrasing_rubato_q
Mitsuko Uchida,26.0,"Kreisleriana, Op.16: 2. Sehr innig und nicht zu rasch - Intermezzo I (Sehr lebhaft) - Tempo I - Intermezzo II (Etwas bewegter) - Tempo I",631.3330000000002,Robert Schumann,215,"Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/01009.mid",https://www.youtube.com/watch?v=OD4ACgr1Qc4,"Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/01009_match.csv",0.06882076723016856,0.2706797798008012,0.42204056225362585,0.025611289490654023,1.0837303272378542,-0.09416795112321742,-0.5378796174797544,-0.22657498383748703,,43.665402484275205,,,0.40219956461685724,-3.9914450013421123
Wilhelm Kempff,28.0,"Kreisleriana, Op. 16: No. 2 Sehr innig und nicht zu rasch - Intermezzo I. Sehr lebhaft - Tempo I - Intermezzo II. Etwas bewegter - Tempo I",420.0,Robert Schumann,215,"Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/01010.mid",https://www.youtube.com/watch?v=TLwNOivt7jc,"Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/01010_match.csv",0.04939844515103364,0.2101343201077615,0.40167577073425587,0.019955508584901967,1.0896052836118277,-0.08248157053098214,-0.4458810205458191,-0.18628370503925604,,32.34736338907715,,,0.6373132137066306,-1575.5567620491408
Wilhelm Kempff,28.0,"Kreisleriana, Op. 16: No. 2 Sehr innig und nicht zu rasch - Intermezzo I. Sehr lebhaft - Tempo I - Intermezzo II. Etwas bewegter - Tempo I",460.32,Robert Schumann,215,"Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/01011.mid",https://www.youtube.com/watch?v=6sX2nl80uik,"Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/01011_match.csv",0.04997546730462525,0.2681502588418797,0.39806885964002703,0.018685832154181587,1.0669053514850861,-0.10073656257438003,-0.5645114249282039,-0.2217937132905073,,30.729993475250584,,,0.6787567505127887,-1831.6665188654972
Vladimir Horowitz,2.0,"Kreisleriana, Op.16: 4. Sehr langsam",206.773,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01036.mid",https://www.youtube.com/watch?v=gWm1bUjrZNg,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01036_match.csv",0.16092329457364318,0.27735855406170595,0.27314983340009746,0.05003742300223329,1.4949297940194886,-0.01723725639573835,-0.44595823248652416,-0.3416004891514272,,25.62038989494733,,,0.18668074181267796,1.1117237552271457
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16 (Instrumental): 4. Sehr langsam",205.626,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01037.mid",https://www.youtube.com/watch?v=vZ5GAGrMHLU,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01037_match.csv",0.18142016129032304,0.3737822027394127,0.39881149230533347,0.06002456721577455,1.3945377950269044,-0.037721198008039206,-0.43695422824418195,-0.39408161801280467,,25.979285655041135,,,0.17886402266577128,-0.541696069282755
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: 4. Sehr langsam",199.946,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01038.mid",https://www.youtube.com/watch?v=4fJQ0VmRTMY,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01038_match.csv",0.17140428461538432,0.44476459304204713,0.4590034968061689,0.055990990159119514,1.3386923965781907,-0.06797577629486813,-0.4429184041345223,-0.38802193441639476,,27.09276689273749,,,0.1066589154030033,-0.19649205975843093
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: 4. Sehr langsam",206.586,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01039.mid",https://www.youtube.com/watch?v=K2Tzp5A7wnk,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01039_match.csv",0.12227475968992271,0.28755781366191696,0.30002524663375113,0.04533617917794403,1.5254615296334333,-0.0009622978890803384,-0.460552431636596,-0.3412641804808261,,22.09446799018426,,,0.20425977917962293,-0.5434025504727733
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: IV. Sehr langsam",195.04,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01040.mid",https://www.youtube.com/watch?v=rIG20xvhaG0,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01040_match.csv",0.16431210000000124,0.4702696910514958,0.510748630018836,0.054736335478171805,1.317000981983619,-0.06275226592908241,-0.4707299487613628,-0.39588444053275434,,23.45237919825142,,,0.1333583255720393,-0.3708718900135825
Vladimir Horowitz,2.0,"Kreisleriana, Op.16: 4. Sehr langsam",205.56,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01041.mid",https://www.youtube.com/watch?v=-QCjEMY_Kog,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01041_match.csv",0.12465677519379906,0.32640033030975635,0.3668797386186859,0.04251100771528842,1.508860779144966,-0.012443999924414409,-0.4178293373053087,-0.340526353396112,,21.553698743916893,,,0.17456128301563004,-0.809431231683352
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: No. 4, Sehr langsam",204.533,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01042.mid",https://www.youtube.com/watch?v=-iWKw0BtUv4,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01042_match.csv",0.16055297656249978,0.31629097843581416,0.37154213035996636,0.05439096313406775,1.3540325343467225,-0.035475531902332824,-0.4698888642403117,-0.42381329731901607,,23.614799720747214,,,0.14997738684143122,0.7226260573757068
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: No. 4, Sehr langsam",198.613,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01043.mid",https://www.youtube.com/watch?v=-syHypM2LxA,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01043_match.csv",0.1657320322580647,0.44298566759568214,0.4814069921857302,0.04921638063180658,1.4294301967492216,-0.07957587746489739,-0.4629794448360114,-0.4212938357467958,,29.901276987511434,,,0.12872362745659635,-0.34163590736772725
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: No. 4, Sehr langsam",206.853,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01044.mid",https://www.youtube.com/watch?v=xvreBAYP1CE,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01044_match.csv",0.15138485271317798,0.38454064483904704,0.44220379405417687,0.05103936766440292,1.4578693643068523,-0.050014026569878155,-0.45996229078569073,-0.373826308907057,,22.498527785911516,,,0.2508522172960234,-0.6821814397812367
Vladimir Ashkenazy,6.0,"Kreisleriana, Op. 16: 4. Sehr langsam",210.64,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01045.mid",https://www.youtube.com/watch?v=goMFsKpE75A,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01045_match.csv",0.08214207801418404,0.616183446632417,0.705293800004197,0.025762723009309742,1.3919820782821466,-0.01905767542382737,-0.34712493862621807,-0.20216251306802666,,20.336626364127234,,,0.2437620275483595,-1.9776788544603052
Vladimir Ashkenazy,6.0,"Kreisleriana, Op. 16: 4. Sehr langsam",216.133,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01046.mid",https://www.youtube.com/watch?v=qtDgNNs05uY,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01046_match.csv",0.08620920143884854,0.5661972903932561,0.6121751522675655,0.028742537987925424,1.329440995565272,-0.0759489953847897,-0.36990515471702734,-0.27689965997767885,,30.236743612733253,,,0.22615067862929392,-0.05731205523782363
Martha Argerich,7.0,"Kreisleriana, Op. 16: 4. Sehr langsam",233.973,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01047.mid",https://www.youtube.com/watch?v=qmXgBkQw4pE,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01047_match.csv",0.10888076642335784,-0.11411074839302267,0.0809349259116542,0.036346251193950276,1.5443200595363518,0.02153397207258561,-0.3791352613088099,-0.23459342539084177,,19.21199808773917,,,0.387645505832589,-3.2084927494821236
Martha Argerich,7.0,"Kreisleriana, Op.16: 4. Sehr langsam",233.8,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01048.mid",https://www.youtube.com/watch?v=y98kD2ghhY4,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01048_match.csv",0.11424822058823514,-0.09962158626141748,0.06765927070515979,0.03653401629477547,1.4966787620577058,-0.011071239757453975,-0.3983071878395086,-0.27489650145215516,,19.28275503806627,,,0.4091222789855419,-2.919919227836328
Walter Gieseking,8.0,"Kreisleriana, Op. 16: IV. Sehr langsam",189.333,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01049.mid",https://www.youtube.com/watch?v=GYJGCPBwleA,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01049_match.csv",0.08600924409448762,0.14104248995421587,0.21870765405629755,0.029565499282405146,1.0502748013977512,-0.17684674707946568,-0.5291057964226131,-0.45638781794095457,,26.98278084526607,,,0.36771136086022593,-5.407135594810668
Claudio Arrau,11.0,"Kreisleriana, Op. 16: IV. Sehr langsam",207.16,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01050.mid",https://www.youtube.com/watch?v=BxZpimA6HNU,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01050_match.csv",0.07292619852941229,0.6889693250936191,0.6269870950092613,0.021095728877180534,1.4083761434611035,-0.024553927961513723,-0.3956494034303027,-0.258748424273175,,17.945731197590607,,,0.27614648743977177,-4.495428190980167
Murray Perahia,13.0,"Kreisleriana, Op. 16: IV. Sehr langsam",201.16,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01051.mid",https://www.youtube.com/watch?v=rOhiCM-cb-E,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01051_match.csv",0.08280284444444341,0.7183979279774393,0.7812566831875538,0.02628802186938554,1.4441015257269378,-0.01682188498365888,-0.3022123947640346,-0.2619606916275431,,18.65753000210447,,,0.47466532407582485,-1.8096326296324978
Murray Perahia,13.0,"Kreisleriana, Op. 16: IV. Sehr langsam",201.413,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01052.mid",https://www.youtube.com/watch?v=RH8D_6brJJ0,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01052_match.csv",0.09208139999999965,0.6936782792578137,0.7617994362554794,0.03058832213669683,1.4367312136565238,0.014638028661550022,-0.30959016156856206,-0.20704920756792997,,17.530219118500852,,,0.47828956236793846,-1.8647855888607947
Alicia de Larrocha,18.0,"Kreisleriana, Op. 16: 4. Sehr langsam",218.573,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01053.mid",https://www.youtube.com/watch?v=Z46m6EtGP9M,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01053_match.csv",0.10116044852941179,0.528636321663276,0.640929014192135,0.02969212161776122,1.242082842763388,-0.08556643296765314,-0.4013397268027347,-0.309379610424364,,28.82390015917997,,,0.26274052063201003,-1.9610049015207052
Alfred Brendel,19.0,"Kreisleriana, Op. 16: 4. Sehr langsam",238.226,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01054.mid",https://www.youtube.com/watch?v=PSq_AdTgZxI,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01054_match.csv",0.09553331159420383,0.5589536685530005,0.6435666116375574,0.03340923997352408,1.4142430745454733,-0.014112327518477144,-0.35061043120494956,-0.23120618470394375,,19.61320303764107,,,0.2888826137910438,-5.657786441354246
Evgeny Kissin,20.0,"Kreisleriana, Op. 16: IV. Sehr langsam; Etwas bewegter",227.693,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01055.mid",https://www.youtube.com/watch?v=_KHaNzQsB6c,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01055_match.csv",0.08926710000000049,0.689498875128578,0.6572543634643224,0.03190355500882876,1.435705092981678,0.05262685134353799,-0.24171832490276735,-0.1465067656804631,,27.3741725071462,,,0.3633348287048781,-7.684482939787417
Radu Lupu,25.0,"Kreisleriana, Op. 16: 4. Sehr langsam",213.706,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01056.mid",https://www.youtube.com/watch?v=NsJ7BDM2OlQ,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01056_match.csv",0.09543786666666687,0.4283102247128976,0.5942974934919776,0.030810838358126556,1.4051669332598828,0.019374937910297284,-0.34794892583271536,-0.21006665345765804,,14.81640526476655,,,0.33611208199555653,-3.13073171535003
Mitsuko Uchida,26.0,"Kreisleriana, Op.16: 4. Sehr langsam",265.573,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01057.mid",https://www.youtube.com/watch?v=Wgj3vp1OHiM,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01057_match.csv",0.09718189999999972,0.09598835028255384,0.24891940921768432,0.030031196599568936,1.4720414031691673,0.0021617703575928207,-0.31971460703112253,-0.1735822747772908,,14.574585394442108,,,0.44123961954714536,-2.325813143459584
Wilhelm Kempff,28.0,"Kreisleriana, Op. 16: No. 4 Sehr langsam",221.0,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01058.mid",https://www.youtube.com/watch?v=gzqwW0CcD3M,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01058_match.csv",0.07585840000000024,0.17142966582130018,0.3142561347941269,0.022773303789327088,1.3309500627404045,-0.030763635819517146,-0.3659612589459716,-0.22014295673116627,,14.37084912568838,,,0.36268309671199345,-3.778101948778403
Wilhelm Kempff,28.0,"Kreisleriana, Op. 16: No. 4 Sehr langsam",225.133,Robert Schumann,217,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01059.mid",https://www.youtube.com/watch?v=RUcmSZvS00Y,"Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01059_match.csv",0.10626344117647124,0.33196149636393063,0.4929021269690034,0.02309563324278693,1.3215658682553415,-0.01002955269642215,-0.40880607857384543,-0.21556946674669422,,10.081466097240428,,,0.5179925109765409,-5.628855870675981
Vladimir Horowitz,2.0,"Kreisleriana, Op.16: 3. Sehr aufgeregt",300.2,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01060.mid",https://www.youtube.com/watch?v=IeRaa9yHsLQ,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01060_match.csv",0.2525528582677155,0.08277134062862872,0.04241307946984273,0.036244571185474306,1.7482553134533845,-0.21922199283435187,-0.46378701209678425,-0.2833794507064548,,87.5962663240593,,,0.6510792668642488,-8.198169736429438
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16 (Instrumental): 3. Sehr aufgeregt",216.92,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01061.mid",https://www.youtube.com/watch?v=JfTPJ90ezls,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01061_match.csv",0.04933949425287354,0.3559128576380126,0.07023410465380112,0.02112139354093142,1.5205380115032427,-0.2721391503781722,-0.4887976291979104,-0.2697016862761796,,93.6778762122426,,,0.28998424703477044,5.976501761308228
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: 3. Sehr aufgeregt",212.013,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01062.mid",https://www.youtube.com/watch?v=52sLjmwbo7A,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01062_match.csv",0.063753477178423,0.3226248012194771,0.08635156751320011,0.02241256832952195,1.4448441743558649,-0.2862902794840479,-0.5465593564728697,-0.329436665017869,,88.3482378982007,,,0.041051663221099995,2.7094415038992814
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: 3. Sehr aufgeregt",301.613,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01063.mid",https://www.youtube.com/watch?v=Mwcom08AAuk,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01063_match.csv",0.08482645559845663,0.09126165690880252,0.055954391856338916,0.0277021185176281,1.715410157692226,-0.22696587110658534,-0.4767608139857802,-0.2872974258868772,,79.81722050846908,,,0.0930103463410899,2.0173008229805522
Vladimir Horowitz,2.0,"Kreisleriana, Op.16: 3. Sehr aufgeregt",298.16,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01064.mid",https://www.youtube.com/watch?v=Xh0enoQgff0,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01064_match.csv",0.07727365384615476,0.0953378096076902,0.06058564701648106,0.028537210502360997,1.7575829622497523,-0.21169636025613486,-0.4433488462442443,-0.2719487419625472,,86.6373134343891,,,0.16679741374169715,3.5012318887433276
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: No. 3, Sehr aufgeregt",214.613,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01065.mid",https://www.youtube.com/watch?v=Esx2lpvlKrs,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01065_match.csv",0.06382809599999997,0.4311692558820505,0.14863994296003427,0.024748843215443104,1.496225437558949,-0.24547339048976133,-0.5413031749348877,-0.26719269524763956,,102.40163941131355,,,0.44716316073356693,1.9618756222913354
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: No. 3, Sehr aufgeregt",209.48,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01066.mid",https://www.youtube.com/watch?v=pTcTDt7iGRU,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01066_match.csv",0.047667600790513485,0.40058056068887016,0.20749954106685894,0.020693469704701786,1.4770131196374239,-0.25994015627233563,-0.506214679362479,-0.28279134749331725,,93.98926137699385,,,0.8405730406265182,-4086.916176790661
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: No. 3, Sehr aufgeregt",216.226,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01067.mid",https://www.youtube.com/watch?v=us3R9-rUvb8,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01067_match.csv",0.036692626297577406,0.3121865269687268,0.09124456855547643,0.01408387696093233,1.491501665693934,-0.26960452833084003,-0.5340762849062417,-0.31358010700269445,,100.6425705974743,,,0.6740702593077456,-18.889896754442756
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: III. Sehr aufgeregt",186.4,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01068.mid",https://www.youtube.com/watch?v=PEYKFFY5Jzg,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01068_match.csv",0.048455744855966584,0.45393060373812427,0.19120704500503466,0.019291766842521832,1.3139540256764952,-0.3105312480546673,-0.5520576025077362,-0.32490468393431965,,83.240997721983,,,0.4664423172084149,0.8918176712385602
Vladimir Ashkenazy,6.0,"Kreisleriana, Op. 16: 3. Sehr aufgeregt",249.066,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01069.mid",https://www.youtube.com/watch?v=EdqIFsEvNTA,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01069_match.csv",0.11644215517241294,0.25310950546743377,0.19643946084047811,0.018710956835005992,1.430752864517697,-0.17156827598396363,-0.5155710753634598,-0.22840930355129252,,67.2397702355096,,,0.33200175975080953,-7.867744142748329
Vladimir Ashkenazy,6.0,"Kreisleriana, Op. 16: 3. Sehr aufgeregt",264.346,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01070.mid",https://www.youtube.com/watch?v=Mun1ilVbPpo,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01070_match.csv",0.033451795138888546,0.4281229295604272,0.3045147039548004,0.013046989233349708,1.3717948050179003,-0.19695442951469108,-0.5544519641909943,-0.2518905501263178,,69.86287689816153,,,0.3132890134330602,2.503683026587639
Martha Argerich,7.0,"Kreisleriana, Op. 16: 3. Sehr aufgeregt",271.826,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01071.mid",https://www.youtube.com/watch?v=expWVhcexco,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01071_match.csv",0.0584878023255815,0.25145969785688893,0.2257982267971373,0.023994638436929856,1.5246045908321857,-0.23780813088411987,-0.5137807296676398,-0.33079262906005785,,92.8957600377701,,,0.1110871795341894,0.18543773124017454
Martha Argerich,7.0,"Kreisleriana, Op.16: 3. Sehr aufgeregt",271.84,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01072.mid",https://www.youtube.com/watch?v=8vJ0SEcJn6U,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01072_match.csv",0.05588859302325551,0.29158672266985236,0.2944138374137017,0.022845659273102524,1.460047465023892,-0.26281493913217674,-0.5211092717398154,-0.348470739809831,,89.43347181714644,,,0.4871163631082926,2.315275197240024
Walter Gieseking,8.0,"Kreisleriana, Op. 16: III. Sehr aufgeregt",217.0,Robert Schumann,218,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01073.mid",https://www.youtube.com/watch?v=XNRAaNHRlkU,"Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/01073_match.csv",0.0162068754578755,-0.0036249477926426276,-0.004319452419352499,0.005957355788657815,1.148474235849506,-0.20367430161332054,-0.68198246708093,-0.35739807621591585,,72.25845734393839,,,,
